id_cust,status_cust,jml_anggota_keluarga,usia,jml_purchases,recency,jml_kunjungan_web,tingkat_pendidikan,response,pendapatan,jml_spendings,jml_anak,complain,tanggal_join,jml_campaigns
5995,Single,3,55.0,26,54,8,Graduate,1,Rp 237312000,384,2,0,2012-12-18,0
6749,Single,3,51.0,23,78,8,Graduate,0,Rp 518148000,1722,2,0,2012-08-08,0
1010,Taken,5,40.0,8,94,3,Graduate,0,Rp 281586000,78,3,0,2014-04-24,0
8977,Single,1,32.0,4,51,4,Undergraduate,0,Rp 99486000,24,0,0,2013-12-01,0
4756,Single,1,65.0,32,42,4,Undergraduate,1,Rp 383988000,1168,0,0,2013-12-20,0
3412,Taken,3,66.0,19,67,7,Postgraduate,0,Rp 404286000,957,1,0,2013-01-15,1
606,Single,3,50.0,5,87,7,Graduate,0,Rp 155580000,15,2,0,2013-10-10,0
5961,Taken,3,39.0,6,29,5,Graduate,0,Rp 256158000,57,1,0,2014-07-06,0
2975,Taken,3,41.0,30,89,3,Graduate,0,Rp 513636000,1956,1,0,2012-12-11,0
2894,Single,1,32.0,28,74,4,Graduate,1,Rp 437418000,2013,0,0,2013-10-29,2
7613,Taken,3,43.0,19,97,6,Undergraduate,0,Rp 298014000,326,1,0,2014-05-24,0
10542,Taken,4,49.0,12,63,9,Postgraduate,0,Rp 220668000,77,2,0,2012-05-08,0
8015,Single,1,55.0,24,88,1,Postgraduate,1,Rp 514176000,1313,0,0,2013-03-05,0
10617,Single,1,28.0,11,34,5,Postgraduate,0,Rp 65874000,30,0,0,2014-05-22,0
11166,Taken,3,56.0,20,81,7,Graduate,0,Rp 298068000,315,1,0,2013-02-02,0
849,Taken,3,64.0,28,65,4,Postgraduate,0,Rp 336774000,660,1,0,2013-06-20,0
523,Taken,3,28.0,9,51,5,Graduate,0,Rp 222930000,74,1,0,2013-01-31,0
4066,Single,2,39.0,9,76,6,Undergraduate,0,Rp 127692000,46,1,0,2014-11-05,0
8414,Single,2,55.0,10,76,7,Postgraduate,0,Rp 200514000,86,1,0,2013-08-17,0
819,Single,1,72.0,31,84,3,Graduate,0,Rp 379710000,1103,0,0,2013-05-11,0
4961,Taken,3,43.0,13,56,4,Postgraduate,0,Rp 127530000,61,1,0,2014-01-21,0
749,Taken,3,36.0,12,31,6,Graduate,1,Rp 252972000,145,1,0,2013-11-19,2
5430,Taken,4,61.0,40,0,8,Graduate,0,Rp 326700000,684,2,0,2012-09-14,0
7755,Taken,3,63.0,25,91,8,Postgraduate,0,Rp 346464000,411,1,0,2013-12-11,0
10525,Single,2,31.0,5,40,9,Graduate,1,Rp 159456000,27,1,0,2012-10-13,2
1453,Single,1,74.0,36,59,6,Postgraduate,0,Rp 345078000,1060,0,0,2013-06-07,0
8310,Taken,3,53.0,34,96,6,Graduate,0,Rp 408852000,1459,1,0,2012-08-29,0
10710,Taken,3,38.0,5,61,8,Graduate,0,Rp 45000000,18,1,0,2012-08-29,0
5031,Taken,2,43.0,31,14,2,Graduate,1,Rp 498870000,1833,0,0,2012-09-22,1
2613,Taken,3,57.0,13,16,1,Postgraduate,0,Rp 325182000,237,1,0,2014-03-04,0
213,Single,3,54.0,12,98,7,Postgraduate,0,Rp 138546000,48,2,0,2014-05-28,0
967,Taken,4,41.0,31,11,7,Graduate,1,Rp 276294000,515,2,0,2013-07-21,0
1077,Taken,2,43.0,22,52,4,Graduate,0,Rp 340290000,1020,0,0,2012-05-12,0
7959,Taken,2,56.0,14,19,1,Graduate,0,Rp 476460000,1370,0,0,2014-05-29,0
640,Taken,3,66.0,32,61,5,Graduate,0,Rp 343824000,1026,1,0,2013-11-03,0
4252,Taken,3,52.0,16,73,5,Graduate,0,Rp 266250000,301,1,0,2014-03-23,0
8432,Taken,4,61.0,40,0,8,Graduate,0,Rp 326700000,684,2,0,2012-09-14,0
6218,Taken,3,52.0,25,74,7,Graduate,0,Rp 357564000,499,1,0,2012-10-20,1
6905,Taken,2,23.0,27,55,2,Graduate,0,Rp 484110000,1004,0,0,2012-08-22,0
5922,Taken,3,43.0,16,48,7,Postgraduate,0,Rp 242064000,218,1,0,2013-10-13,0
3598,Taken,3,45.0,26,53,4,Graduate,0,Rp 376260000,606,1,0,2013-05-23,0
6116,Taken,3,49.0,7,13,3,Undergraduate,0,Rp 293910000,75,1,0,2013-05-07,0
6263,Taken,5,49.0,11,34,8,Graduate,0,Rp 211932000,106,3,0,2012-08-22,0
10486,Taken,2,69.0,21,54,2,Graduate,0,Rp 462852000,990,0,0,2013-05-29,0
2410,Single,1,48.0,19,69,1,Graduate,0,Rp 489942000,1097,0,0,2014-01-22,0
193,Taken,2,21.0,5,81,5,Undergraduate,0,Rp 86526000,16,0,0,2014-02-17,2
3363,Taken,2,43.0,6,99,8,Undergraduate,0,Rp 120780000,34,0,0,2014-03-17,0
8278,Taken,2,27.0,24,3,5,Postgraduate,0,Rp 445284000,1711,0,0,2012-08-26,0
10660,Taken,4,60.0,25,61,7,Postgraduate,0,Rp 400356000,438,2,0,2014-12-01,1
8686,Taken,3,38.0,9,65,8,Undergraduate,0,Rp 142344000,75,1,0,2013-08-01,0
1604,Taken,3,57.0,15,93,5,Postgraduate,0,Rp 284118000,225,1,0,2013-11-13,0
5907,Taken,4,65.0,5,24,8,Postgraduate,0,Rp 200664000,18,2,0,2012-03-11,0
10669,Taken,3,36.0,20,8,3,Graduate,0,Rp 326316000,470,1,0,2013-05-17,0
2918,Single,3,36.0,11,72,5,Graduate,0,Rp 171060000,91,2,0,2013-04-13,0
5735,Single,1,26.0,21,29,1,Postgraduate,0,Rp 543828000,2525,0,0,2014-02-13,1
359,Taken,3,67.0,27,33,7,Graduate,0,Rp 288420000,504,1,1,2013-01-13,0
8387,Taken,3,60.0,15,68,6,Graduate,0,Rp 258840000,235,1,0,2013-05-01,0
1829,Single,2,56.0,30,55,7,Postgraduate,1,Rp 329754000,1232,1,0,2013-01-19,1
3839,Single,3,59.0,14,76,5,Undergraduate,0,Rp 90336000,88,2,0,2013-03-05,0
9392,Single,2,46.0,5,17,7,Graduate,0,Rp 161724000,17,1,0,2014-08-05,0
2292,Single,2,32.0,6,94,5,Graduate,0,Rp 133962000,24,1,0,2013-02-08,0
10466,Taken,4,52.0,8,86,4,Graduate,0,Rp 266358000,60,2,0,2013-08-22,0
9855,Single,2,65.0,32,25,4,Postgraduate,0,Rp 372000000,1020,1,0,2013-08-25,0
4088,Taken,3,55.0,13,22,8,Postgraduate,0,Rp 188982000,155,1,0,2012-06-12,0
5231,Taken,4,43.0,6,15,5,Undergraduate,0,Rp 275364000,51,2,0,2014-02-27,0
590,Single,1,47.0,21,35,3,Postgraduate,1,Rp 471474000,1812,0,0,2012-12-22,0
8732,Single,2,48.0,32,81,4,Postgraduate,1,Rp 404214000,1461,1,0,2012-11-17,2
2315,Single,2,57.0,7,55,4,Graduate,0,Rp 350406000,96,1,0,2014-04-20,0
3515,Single,2,65.0,13,94,5,Graduate,0,Rp 373842000,160,1,0,2014-02-17,0
2245,Taken,4,48.0,12,50,6,Postgraduate,0,Rp 261846000,139,2,0,2013-04-22,0
6283,Single,2,49.0,31,64,6,Postgraduate,0,Rp 383046000,908,1,0,2013-04-21,0
2246,Taken,3,52.0,10,91,4,Undergraduate,0,Rp 281346000,183,1,0,2013-01-09,0
6606,Taken,3,48.0,24,11,8,Postgraduate,0,Rp 420546000,1161,1,0,2013-03-31,1
5545,Taken,2,45.0,17,72,1,Postgraduate,0,Rp 468450000,988,0,0,2014-05-04,0
7342,Single,2,56.0,33,6,5,Undergraduate,0,Rp 355104000,1072,1,0,2012-09-09,0
837,Taken,4,40.0,14,0,4,Graduate,0,Rp 328854000,174,2,0,2013-11-09,0
9500,Taken,3,58.0,31,66,7,Graduate,0,Rp 348678000,758,1,1,2013-01-25,0
3602,Taken,3,59.0,14,42,4,Postgraduate,0,Rp 308472000,195,1,0,2013-12-31,0
234,Single,2,38.0,7,60,7,Graduate,1,Rp 91722000,31,1,0,2012-10-10,2
2995,Taken,2,60.0,20,64,1,Postgraduate,0,Rp 399816000,1084,0,0,2013-08-17,0
1118,Taken,3,61.0,32,87,8,Postgraduate,0,Rp 305790000,685,1,0,2013-02-20,2
7789,Taken,2,52.0,32,96,2,Postgraduate,0,Rp 507708000,1672,0,0,2013-11-22,1
3068,Taken,2,27.0,8,1,7,Graduate,0,Rp 110106000,43,0,0,2013-10-29,0
8955,Taken,4,60.0,6,54,5,Postgraduate,0,Rp 242706000,49,2,0,2014-02-16,2
945,Taken,3,52.0,12,53,7,Graduate,0,Rp 217902000,133,1,0,2013-05-22,0
5644,Taken,3,60.0,20,96,7,Graduate,0,Rp 253278000,363,1,0,2013-12-10,1
7192,Taken,3,62.0,20,58,1,Graduate,0,Rp 394488000,545,1,1,2013-04-15,0
2324,Taken,3,45.0,38,12,4,Graduate,0,Rp 462264000,1065,1,0,2013-10-27,2
697,Taken,2,48.0,26,78,3,Graduate,0,Rp 449508000,2047,0,0,2013-12-03,1
3439,Taken,4,45.0,19,64,6,Graduate,0,Rp 340326000,296,2,0,2012-10-31,0
1506,Single,3,42.0,13,26,6,Graduate,1,Rp 252960000,140,2,0,2013-06-28,0
232,Single,2,52.0,21,8,3,Graduate,0,Rp 369354000,530,1,0,2013-07-17,0
8876,Taken,4,54.0,16,49,9,Postgraduate,0,Rp 201774000,152,2,0,2012-08-08,0
4500,Taken,2,26.0,28,56,2,Postgraduate,0,Rp 412092000,1598,0,0,2013-06-10,0
9739,Single,2,54.0,10,55,7,Graduate,0,Rp 206262000,114,1,0,2013-01-19,0
10395,Single,2,31.0,13,25,8,Undergraduate,0,Rp 53640000,101,1,0,2012-08-22,0
1176,Taken,3,44.0,5,50,8,Graduate,0,Rp 157368000,25,1,0,2013-09-22,0
1627,Single,1,60.0,27,84,4,Undergraduate,0,Rp 463782000,789,0,0,2013-01-26,0
938,Taken,4,36.0,9,30,8,Graduate,0,Rp 241266000,87,2,0,2013-07-30,2
2740,Single,3,59.0,13,81,5,Postgraduate,0,Rp 200628000,90,2,0,2013-09-22,0
257,Taken,3,58.0,25,74,3,Postgraduate,0,Rp 450192000,1215,1,0,2013-04-28,0
4058,Single,1,62.0,33,76,6,Postgraduate,0,Rp 367704000,811,0,0,2013-12-10,1
7736,Taken,3,31.0,9,36,5,Graduate,1,Rp 135108000,61,1,0,2012-10-22,2
8210,Taken,3,42.0,22,64,4,Postgraduate,0,Rp 328380000,405,1,0,2013-08-15,0
833,Taken,4,62.0,12,62,7,Postgraduate,0,Rp 230712000,72,2,0,2014-03-30,0
6230,Single,3,46.0,19,53,8,Graduate,0,Rp 266526000,189,2,0,2013-02-15,0
7325,Taken,3,31.0,6,86,5,Postgraduate,0,Rp 229182000,40,1,0,2013-06-29,0
1307,Single,2,39.0,13,15,4,Graduate,0,Rp 251916000,63,1,0,2014-09-02,0
1502,Taken,3,34.0,9,67,8,Graduate,0,Rp 170562000,52,1,0,2013-03-21,0
6211,Taken,3,41.0,6,47,6,Postgraduate,0,Rp 224370000,39,1,0,2014-02-05,0
843,Taken,3,46.0,33,47,6,Graduate,0,Rp 388332000,805,1,0,2014-05-26,0
4174,Taken,3,61.0,10,81,3,Postgraduate,0,Rp 331494000,130,1,0,2014-04-17,0
9757,Taken,2,45.0,29,98,2,Graduate,0,Rp 509436000,1631,0,0,2013-04-10,3
6918,Taken,3,28.0,6,56,8,Graduate,0,Rp 172146000,34,1,0,2013-04-07,0
286,Single,3,65.0,14,48,6,Graduate,0,Rp 265278000,152,2,0,2013-11-29,0
11086,Single,2,33.0,6,18,7,Undergraduate,0,Rp 154242000,21,1,0,2014-01-18,0
1921,Taken,5,50.0,9,74,4,Postgraduate,0,Rp 354372000,71,3,0,2013-03-10,0
4138,Single,2,55.0,28,68,1,Graduate,0,Rp 459744000,899,1,0,2014-05-24,2
7718,Taken,2,70.0,11,36,1,Postgraduate,0,Rp 396000000,711,0,0,2014-04-20,0
1291,Taken,3,39.0,22,90,8,Postgraduate,0,Rp 166098000,351,1,0,2012-04-08,0
6862,Single,1,46.0,15,65,20,Graduate,0,Rp 10380000,8,0,0,2014-05-18,0
4136,Single,2,25.0,14,63,9,Undergraduate,0,Rp 45000000,119,1,0,2012-03-12,0
803,Taken,4,49.0,4,82,5,Graduate,0,Rp 243126000,21,2,0,2013-05-04,0
4298,Taken,3,44.0,5,63,8,Postgraduate,0,Rp 122562000,10,1,0,2014-03-24,0
10833,Taken,3,42.0,35,55,6,Graduate,0,Rp 390636000,973,1,0,2014-05-24,1
9606,Taken,2,52.0,17,64,3,Postgraduate,1,Rp 419814000,1536,0,0,2013-08-27,1
8534,Taken,4,65.0,34,51,4,Graduate,0,Rp 404598000,992,2,0,2013-07-16,1
5153,Taken,3,50.0,45,97,6,Postgraduate,1,Rp 466596000,1529,1,0,2013-02-22,2
961,Taken,3,45.0,24,92,4,Graduate,0,Rp 448296000,860,1,0,2013-12-09,0
5011,Single,2,54.0,31,51,6,Graduate,0,Rp 408708000,928,1,0,2013-10-18,0
6653,Taken,4,47.0,25,72,7,Postgraduate,1,Rp 330948000,418,2,0,2012-07-30,0
9094,Taken,3,62.0,23,39,6,Undergraduate,1,Rp 377832000,587,1,0,2012-03-08,0
810,Taken,3,42.0,23,49,2,Graduate,0,Rp 445140000,641,1,0,2014-12-05,0
5493,Taken,4,41.0,5,21,6,Graduate,0,Rp 236136000,23,2,0,2014-03-19,2
2147,Taken,2,48.0,27,91,2,Graduate,0,Rp 459918000,2279,0,0,2013-08-16,1
5107,Single,3,44.0,7,37,5,Postgraduate,0,Rp 215160000,49,2,0,2014-05-19,2
3979,Single,1,34.0,23,98,2,Postgraduate,1,Rp 544122000,1779,0,0,2013-05-22,1
6049,Taken,2,35.0,34,85,3,Postgraduate,0,Rp 440700000,1804,0,0,2013-05-12,2
8147,Taken,4,57.0,10,40,8,Graduate,0,Rp 188724000,48,2,0,2013-06-07,0
1857,Single,3,65.0,9,2,7,Graduate,1,Rp 282834000,83,2,0,2014-06-03,0
3910,Single,1,42.0,21,78,1,Graduate,1,Rp 502974000,1862,0,0,2013-08-10,3
5207,Taken,4,54.0,38,41,8,Postgraduate,1,Rp 320268000,793,2,0,2012-09-24,0
11114,Taken,3,47.0,11,94,7,Graduate,0,Rp 117936000,84,1,0,2013-08-02,0
5429,Taken,3,69.0,14,10,6,Postgraduate,0,Rp 273474000,183,1,0,2013-08-20,0
9400,Single,1,59.0,25,73,2,Undergraduate,0,Rp 512910000,1383,0,0,2014-06-21,0
1740,Taken,2,73.0,23,22,4,Graduate,0,Rp 335736000,999,0,0,2014-07-04,1
7488,Single,2,54.0,29,30,3,Postgraduate,0,Rp 385146000,825,1,0,2013-01-22,0
195,Single,2,45.0,19,21,8,Graduate,1,Rp 232848000,246,1,0,2012-08-26,2
635,Taken,4,51.0,34,51,8,Postgraduate,0,Rp 343098000,610,2,0,2013-03-19,0
7527,Single,2,49.0,11,97,8,Postgraduate,0,Rp 142488000,76,1,0,2012-11-21,0
10319,Taken,3,46.0,25,56,8,Graduate,0,Rp 397818000,1286,1,0,2013-02-26,1
2296,Taken,3,42.0,5,4,6,Postgraduate,0,Rp 224208000,30,1,0,2013-12-16,2
10637,Taken,5,53.0,11,77,7,Graduate,0,Rp 244800000,99,3,1,2013-01-01,0
2931,Single,1,39.0,28,95,3,Graduate,0,Rp 431082000,1192,0,0,2012-09-21,0
907,Taken,3,42.0,23,36,5,Graduate,0,Rp 276894000,362,1,0,2013-11-29,0
3698,Taken,2,34.0,23,13,2,Graduate,1,Rp 472122000,2130,0,0,2012-09-08,1
9516,Single,1,46.0,37,90,7,Undergraduate,1,Rp 294708000,1229,0,0,2012-08-18,2
679,Taken,4,60.0,7,49,9,Postgraduate,0,Rp 225798000,38,2,0,2012-09-20,0
7384,Taken,2,66.0,24,18,8,Postgraduate,0,Rp 238602000,485,0,0,2013-07-21,0
5043,Taken,2,66.0,17,89,7,Undergraduate,0,Rp 161982000,434,0,0,2012-05-11,0
5267,Single,2,47.0,6,43,7,Graduate,0,Rp 203916000,44,1,0,2013-03-14,0
339,Taken,3,45.0,27,82,7,Postgraduate,1,Rp 342546000,496,1,0,2012-11-23,1
2516,Taken,4,48.0,8,84,4,Undergraduate,0,Rp 280986000,78,2,0,2013-08-06,0
9010,Taken,2,45.0,28,80,2,Postgraduate,1,Rp 498906000,2346,0,0,2013-10-02,3
378,Taken,2,46.0,28,68,6,Graduate,0,Rp 315186000,794,0,0,2012-12-30,0
4808,Taken,2,61.0,5,12,7,Graduate,0,Rp 94554000,17,0,0,2013-05-09,0
5068,Single,2,46.0,7,75,9,Graduate,0,Rp 136824000,26,1,0,2013-07-31,0
7628,Taken,3,44.0,10,10,5,Undergraduate,0,Rp 258300000,76,1,0,2014-03-18,0
7128,Single,3,40.0,5,91,7,Postgraduate,0,Rp 257982000,15,2,0,2013-07-12,0
2811,Single,3,54.0,8,21,4,Postgraduate,0,Rp 293508000,62,2,0,2014-12-04,0
3551,Taken,3,63.0,12,28,2,Postgraduate,0,Rp 360198000,198,1,0,2014-03-29,0
1663,Taken,3,39.0,7,97,9,Postgraduate,0,Rp 204258000,49,1,0,2013-10-25,0
5543,Taken,3,51.0,32,49,5,Graduate,0,Rp 346866000,802,1,0,2013-06-24,1
1577,Taken,2,71.0,19,14,1,Graduate,1,Rp 471414000,1736,0,0,2014-02-19,1
10641,Single,3,39.0,12,5,6,Graduate,0,Rp 45000000,57,2,0,2012-12-27,0
5336,Taken,3,46.0,3,37,1,Postgraduate,0,Rp 946398000,59,1,0,2013-04-06,0
6024,Taken,2,64.0,23,62,2,Graduate,1,Rp 566304000,2302,0,0,2013-04-03,2
1878,Taken,2,32.0,8,83,7,Undergraduate,0,Rp 138888000,37,0,0,2014-02-18,0
3099,Single,3,47.0,21,48,9,Graduate,0,Rp 265602000,310,2,0,2013-02-25,0
6055,Taken,2,38.0,24,94,3,Graduate,0,Rp 429756000,1305,0,0,2012-01-11,1
5841,Taken,3,51.0,36,61,7,Graduate,0,Rp 365364000,832,1,0,2013-06-28,0
3972,Taken,4,41.0,26,70,8,Graduate,0,Rp 301200000,401,2,0,2013-03-04,0
4394,Taken,2,52.0,28,43,2,Postgraduate,0,Rp 486306000,1501,0,0,2014-05-23,2
5758,Taken,2,35.0,38,23,6,Graduate,1,Rp 391014000,1189,0,0,2014-01-14,4
6658,Taken,3,45.0,43,37,6,Graduate,0,Rp 359208000,1194,1,0,2013-07-22,0
4603,Taken,3,57.0,26,50,4,Postgraduate,0,Rp 394170000,656,1,0,2014-01-31,0
8427,Single,1,61.0,30,78,4,Postgraduate,0,Rp 389142000,1540,0,0,2012-11-23,0
10260,Taken,3,52.0,21,74,7,Postgraduate,0,Rp 270858000,311,1,0,2013-08-26,0
7143,Taken,3,62.0,30,14,2,Undergraduate,0,Rp 448830000,820,1,0,2013-06-11,0
8789,Taken,3,28.0,17,77,4,Undergraduate,0,Rp 354360000,274,1,0,2014-11-01,0
6197,Single,3,55.0,12,39,9,Postgraduate,0,Rp 163428000,57,2,0,2013-04-20,0
4554,Taken,3,52.0,20,89,4,Graduate,0,Rp 282054000,448,1,0,2013-01-10,0
4937,Taken,4,44.0,6,62,7,Undergraduate,0,Rp 276564000,44,2,0,2014-10-06,0
1920,Taken,4,45.0,11,59,7,Graduate,0,Rp 241926000,102,2,0,2013-07-29,0
8749,Taken,3,33.0,6,68,4,Graduate,0,Rp 223410000,61,1,0,2014-01-02,0
1650,Taken,2,57.0,32,13,3,Postgraduate,0,Rp 491058000,1643,0,0,2013-04-22,0
10377,Taken,3,59.0,21,37,6,Postgraduate,0,Rp 280152000,397,1,0,2013-06-06,0
9206,Taken,3,49.0,31,36,1,Graduate,0,Rp 464292000,1121,1,0,2014-07-01,1
10971,Single,3,40.0,23,28,9,Graduate,1,Rp 226644000,473,2,1,2012-03-09,2
6398,Taken,3,43.0,11,2,8,Undergraduate,0,Rp 110358000,50,1,0,2014-03-29,0
9212,Taken,3,55.0,34,17,7,Postgraduate,0,Rp 436968000,1678,1,0,2013-02-14,0
7937,Taken,2,35.0,10,86,7,Graduate,0,Rp 148266000,58,0,0,2014-04-18,0
839,Taken,3,42.0,12,54,5,Postgraduate,0,Rp 273018000,170,1,0,2013-09-25,0
4246,Single,1,35.0,3,2,17,Postgraduate,0,Rp 39360000,373,0,0,2013-12-12,0
158,Taken,2,72.0,25,3,4,Postgraduate,1,Rp 429624000,1196,0,0,2013-11-17,2
4832,Taken,3,38.0,10,84,7,Graduate,0,Rp 163464000,101,1,0,2014-07-03,0
5621,Taken,4,48.0,23,8,9,Graduate,1,Rp 292512000,316,2,0,2012-12-12,0
1945,Taken,3,55.0,28,4,4,Graduate,0,Rp 428604000,1400,1,0,2013-09-18,1
5147,Single,1,69.0,31,57,1,Graduate,0,Rp 545052000,1424,0,0,2013-07-29,0
2535,Taken,3,39.0,26,24,9,Postgraduate,1,Rp 528582000,844,1,0,2012-08-18,2
11039,Taken,3,42.0,18,51,5,Graduate,0,Rp 311688000,311,1,0,2013-09-17,0
9495,Taken,2,35.0,19,29,1,Graduate,0,Rp 431118000,1149,0,0,2013-08-05,0
9635,Taken,2,34.0,11,13,6,Postgraduate,0,Rp 215256000,129,0,0,2014-04-20,0
2173,Single,2,65.0,6,23,6,Graduate,0,Rp 240294000,32,1,0,2013-10-16,0
942,Single,2,35.0,21,36,9,Graduate,1,Rp 237960000,299,1,0,2012-08-08,0
9386,Taken,3,55.0,18,88,6,Graduate,0,Rp 300762000,320,1,0,2014-05-29,1
5510,Taken,3,40.0,21,2,5,Postgraduate,0,Rp 259578000,441,1,0,2012-11-21,0
873,Taken,4,68.0,31,3,8,Postgraduate,1,Rp 377070000,1178,2,0,2012-01-10,1
2253,Taken,2,27.0,7,15,6,Graduate,0,Rp 113574000,85,0,0,2013-02-16,0
5181,Single,2,35.0,5,58,9,Undergraduate,0,Rp 146202000,24,1,0,2013-03-20,0
979,Single,2,42.0,10,11,6,Graduate,0,Rp 199494000,112,1,0,2013-02-20,0
10390,Taken,3,58.0,6,27,6,Undergraduate,0,Rp 161322000,30,1,0,2013-10-02,0
4698,Taken,2,34.0,21,32,5,Postgraduate,0,Rp 300900000,410,0,0,2013-06-20,0
7793,Taken,3,41.0,34,12,6,Graduate,0,Rp 372366000,800,1,0,2013-08-31,1
1745,Single,1,55.0,24,88,1,Postgraduate,1,Rp 514176000,1313,0,0,2013-03-05,0
10590,Taken,2,61.0,27,91,2,Postgraduate,0,Rp 459252000,1483,0,0,2013-03-30,0
5080,Single,1,24.0,23,12,2,Graduate,1,Rp 423090000,1258,0,0,2013-10-21,0
8369,Taken,3,30.0,4,21,8,Graduate,0,Rp 109362000,28,1,0,2012-08-11,0
5232,Taken,3,52.0,15,23,4,Graduate,0,Rp 414834000,227,1,0,2014-01-27,0
2407,Taken,2,35.0,26,10,4,Graduate,1,Rp 414654000,1555,0,0,2012-09-11,1
3834,Single,2,55.0,31,35,5,Graduate,0,Rp 417762000,861,1,0,2013-03-17,0
7912,Taken,3,39.0,11,69,8,Graduate,0,Rp 228816000,103,1,0,2013-04-22,2
7712,Single,1,71.0,25,68,4,Postgraduate,0,Rp 372954000,634,0,0,2014-04-28,0
1065,Single,1,54.0,24,85,2,Graduate,0,Rp 484170000,1918,0,0,2013-12-29,0
7275,Single,3,46.0,12,34,6,Postgraduate,0,Rp 199896000,131,2,0,2013-04-10,0
1343,Taken,4,49.0,30,55,7,Graduate,0,Rp 351324000,586,2,0,2012-09-26,0
1384,Taken,3,25.0,9,10,8,Undergraduate,0,Rp 103536000,62,1,0,2013-11-23,2
9967,Single,3,43.0,28,30,8,Graduate,0,Rp 318204000,447,2,0,2013-05-30,0
6181,Taken,2,67.0,35,36,6,Undergraduate,0,Rp 313218000,939,0,0,2012-07-31,0
10507,Single,2,40.0,17,14,8,Undergraduate,0,Rp 357606000,797,1,0,2013-07-25,1
2674,Single,2,59.0,22,79,3,Postgraduate,1,Rp 450924000,1143,1,0,2012-04-09,0
2698,Single,2,41.0,23,52,6,Graduate,0,Rp 282150000,415,1,0,2013-07-11,0
3231,Taken,3,44.0,6,97,8,Graduate,0,Rp 227826000,30,1,0,2013-11-25,0
4096,Single,2,49.0,16,24,7,Postgraduate,0,Rp 248010000,187,1,0,2013-12-26,0
10476,Taken,3,59.0,14,0,2,Graduate,0,Rp 403602000,251,1,0,2014-05-13,0
5948,Single,2,42.0,16,96,5,Graduate,0,Rp 344028000,237,1,0,2014-04-29,0
9140,Taken,4,57.0,10,89,6,Undergraduate,0,Rp 303138000,91,2,0,2013-12-25,0
10258,Single,4,52.0,7,94,8,Postgraduate,0,Rp 214746000,35,3,0,2013-06-05,0
5675,Single,2,57.0,26,98,6,Postgraduate,0,Rp 303666000,493,1,0,2012-04-10,1
4743,Taken,3,48.0,36,72,6,Postgraduate,0,Rp 337452000,971,1,0,2013-03-03,0
8805,Single,2,57.0,24,1,8,Graduate,0,Rp 293424000,371,1,0,2012-02-12,0
1542,Single,4,42.0,24,26,5,Graduate,0,Rp 337458000,396,3,0,2013-12-30,0
6770,Taken,3,32.0,9,5,6,Graduate,1,Rp 128130000,68,1,0,2013-08-20,2
8773,Taken,3,46.0,20,22,7,Postgraduate,0,Rp 344520000,322,1,0,2013-06-25,1
10420,Single,2,62.0,14,56,7,Postgraduate,0,Rp 278340000,222,1,0,2014-05-05,0
7514,Taken,4,61.0,15,74,6,Undergraduate,0,Rp 326052000,177,2,0,2013-03-07,0
793,Taken,3,44.0,8,24,9,Graduate,0,Rp 125370000,45,1,0,2012-06-10,0
10909,Taken,2,69.0,25,9,1,Graduate,0,Rp 554064000,1899,0,0,2014-01-15,3
8702,Taken,4,41.0,7,10,7,Undergraduate,0,Rp 161442000,22,2,0,2013-08-20,0
4791,Taken,4,37.0,6,35,8,Graduate,0,Rp 269784000,41,2,0,2012-12-16,0
2963,Taken,2,38.0,29,56,3,Graduate,0,Rp 453042000,1440,0,0,2014-02-05,0
8216,Taken,4,45.0,21,7,5,Postgraduate,0,Rp 322566000,325,2,0,2013-11-10,0
8140,Taken,3,44.0,12,51,4,Graduate,0,Rp 136092000,95,1,0,2013-03-10,0
10146,Taken,3,45.0,6,17,7,Postgraduate,0,Rp 233322000,42,1,0,2014-02-03,0
5289,Single,3,42.0,7,30,4,Undergraduate,0,Rp 249948000,72,2,0,2012-09-11,0
2587,Taken,3,45.0,9,21,5,Postgraduate,0,Rp 178746000,20,1,0,2014-05-15,0
4405,Taken,4,61.0,29,2,5,Postgraduate,0,Rp 383490000,789,2,0,2013-07-30,0
8663,Single,3,43.0,5,85,6,Graduate,0,Rp 239976000,15,2,0,2014-05-22,0
2589,Single,2,45.0,10,65,6,Graduate,0,Rp 160554000,59,1,0,2014-07-02,0
3421,Single,2,49.0,31,64,6,Postgraduate,0,Rp 383046000,908,1,0,2013-04-21,0
10490,Taken,4,48.0,20,11,7,Postgraduate,0,Rp 306234000,417,2,0,2012-10-12,0
4094,Taken,4,56.0,20,92,6,Graduate,0,Rp 363264000,289,2,0,2012-08-25,0
9958,Taken,3,45.0,30,54,5,Graduate,0,Rp 394110000,769,1,0,2014-03-29,0
2534,Taken,3,64.0,14,4,7,Graduate,0,Rp 226296000,188,1,0,2014-04-21,0
4188,Single,2,60.0,19,53,8,Graduate,1,Rp 221184000,354,1,0,2012-08-13,0
6613,Taken,3,47.0,34,39,8,Postgraduate,0,Rp 267066000,727,1,0,2012-12-10,0
10827,Taken,4,50.0,14,49,9,Postgraduate,0,Rp 221682000,146,2,0,2012-07-08,0
5491,Taken,3,66.0,22,70,7,Postgraduate,0,Rp 284112000,319,1,0,2013-11-04,0
8402,Taken,3,64.0,29,40,4,Postgraduate,0,Rp 402522000,794,1,0,2013-12-17,0
